'Planner', 'Visualization',Simulation_Time,'Max nr of acs in grid', 'dt', 'Nr Spawned acs', 'Avg nr of acs in grid',Mean t CBS',Max_t_alg, 'Total time',Average_route_time_per_ac,Max_route_time_per_ac,'Average route length per ac','Max route length per ac',,,CoV TTT,CoV ARA,CoV MRT,CoV MAT,,,,,
Prioritized,FALSE,132.5,6,0.5,81,5.101886792,0.021180078,0.176528931,6.471240044,8.845679012,13,17.69135802,26,,,,,,,,,,,
Prioritized,FALSE,128.5,6,0.5,80,5.023346304,0.014927316,0.095766544,5.447757959,8.56875,12,17.1375,24,,,,,,,,,,,
Prioritized,FALSE,131,6,0.5,81,5.167938931,0.017051278,0.092716932,5.5687325,8.858024691,13,17.71604938,26,,,,,,,,,,,
Prioritized,FALSE,125,6,0.5,80,5.112,0.014800168,0.060837507,5.300345898,8.4875,13,16.975,26,,,,,,,,,,,
Prioritized,FALSE,127.5,6,0.5,80,5.047058824,0.015332246,0.072844267,5.297443867,8.54375,13,17.0875,26,,,,,,,,,,,
Prioritized,FALSE,127.5,6,0.5,80,5.145098039,0.015758906,0.042889595,5.769980907,8.7,13,17.4,26,,,,,,,,,,,
Prioritized,FALSE,129.5,6,0.5,80,5.127413127,0.01550546,0.078325272,5.460074186,8.8,13,17.6,26,,,,,,,,,,,
Prioritized,FALSE,132,6,0.5,80,5.03030303,0.015808262,0.072805405,5.50186944,8.8,12,17.6,24,,,,,,,,,,,
Prioritized,FALSE,126.5,6,0.5,80,4.956521739,0.017682594,0.064825773,6.196566582,8.3375,13,16.675,26,,,,,,,,,,,
Prioritized,FALSE,126,6,0.5,80,5.265873016,0.015764629,0.063795805,5.49843955,8.79375,12,17.5875,24,,,,,,,,,,,
Prioritized,FALSE,127.5,6,0.5,80,5.031372549,0.018664882,0.208986282,5.946993828,8.51875,14,17.0375,28,,,,,,,,,,,
Prioritized,FALSE,128.5,6,0.5,80,5.101167315,0.01678948,0.101695538,5.315975904,8.69375,13,17.3875,26,,,,,,,,,,,
Prioritized,FALSE,128.5,6,0.5,80,5.120622568,0.014922971,0.066636562,5.409533024,8.725,13,17.45,26,,,,,,,,,,,
Prioritized,FALSE,130,6,0.5,80,5.092307692,0.016368827,0.0688169,5.520974398,8.775,12,17.55,24,,,,,,,,,,,
Prioritized,FALSE,128.5,6,0.5,80,5.159533074,0.014366821,0.064823389,5.352219343,8.7875,12,17.575,24,,,,,,,,,,,
Prioritized,FALSE,132,6,0.5,80,5.196969697,0.019208133,0.076786757,5.97797966,9.075,12,18.15,24,,,,,,,,,,,
Prioritized,FALSE,128,6,0.5,80,5.29296875,0.016514238,0.07280302,5.44121027,8.96875,12.5,17.9375,25,,,,,,,,,,,
Distributed,FALSE,237.5,6,0.5,80,2.968421053,0.000956658,0.003023386,5.306960821,9.3125,14,18.625,28,,,,,,,,,,,
Distributed,FALSE,244,6,0.5,80,2.893442623,0.000995215,0.003987551,5.328605175,9.325,13,18.65,26,,,,,,,,,,,
Distributed,FALSE,230,6,0.5,80,3.113043478,0.00091276,0.001995802,4.856841326,9.45,13.5,18.9,27,,,,,,,,,,,
Distributed,FALSE,241,6,0.5,80,2.865145228,0.000999487,0.003991127,4.757368803,9.13125,12,18.2625,24,,,,,,,,,,,
Distributed,FALSE,247,6,0.5,80,2.759109312,0.00087971,0.003866673,5.055252075,9.01875,12,18.0375,24,,,,,,,,,,,
Distributed,FALSE,243,6,0.5,80,2.814814815,0.000964955,0.004001379,4.847586393,9.05,13,18.1,26,,,,,,,,,,,
Distributed,FALSE,237.5,6,0.5,80,2.861052632,0.001316732,0.003994226,5.135090828,8.99375,13,17.9875,26,,,,,,,,,,,
Distributed,FALSE,240,6,0.5,80,3.039583333,0.001485756,0.004016638,6.439739227,9.61875,15.5,19.2375,31,,,,,,,,,,,
Distributed,FALSE,233,6,0.5,80,2.920600858,0.001208917,0.003990173,5.6577425,9.00625,14,18.0125,28,,,,,,,,,,,
Distributed,FALSE,243,6,0.5,80,2.788065844,0.000842884,0.002079964,4.611326456,8.96875,13,17.9375,26,,,,,,,,,,,
Distributed,FALSE,243.5,6,0.5,80,2.940451745,0.000914107,0.002991438,4.690666437,9.45,25,18.9,50,,,,,,,,,,,
Distributed,FALSE,227,6,0.5,80,2.949339207,0.001014795,0.002018929,4.714174986,8.86875,13,17.7375,26,,,,,,,,,,,
Distributed,FALSE,242.5,6,0.5,80,2.775257732,0.000861636,0.00299263,4.687889338,8.9125,12,17.825,24,,,,,,,,,,,
Distributed,FALSE,228,6,0.5,80,2.993421053,0.00098291,0.002990246,4.600731134,9.03125,22,18.0625,44,,,,,,,,,,,
Distributed,FALSE,247,6,0.5,80,2.740890688,0.001162734,0.002993822,5.097661018,8.9625,13,17.925,26,,,,,,,,,,,
Distributed,FALSE,240,6,0.5,80,2.9875,0.001185775,0.003987789,5.013417721,9.4625,17,18.925,34,,,,,,,,,,,
Distributed,FALSE,255,6,0.5,80,2.72745098,0.001126455,0.00300622,5.237255573,9.19375,13.5,18.3875,27,,,,,,,,,,,
Distributed,FALSE,244,6,0.5,80,2.875,0.000919942,0.002987862,5.080138922,9.26875,13,18.5375,26,,,,,,,,,,,
Distributed,FALSE,234.5,6,0.5,80,2.746268657,0.000901745,0.003010988,4.75857687,8.55,14,17.1,28,,,,,,,,,,,
Distributed,FALSE,231,6,0.5,80,3.054112554,0.001286896,0.003992319,5.001938581,9.31875,13,18.6375,26,,,,,,,,,,,
Distributed,FALSE,234.5,6,0.5,80,2.955223881,0.001010017,0.003998041,4.950871229,9.1625,14,18.325,28,,,,,,,,,,,
Distributed,FALSE,231.5,6,0.5,80,3.105831533,0.000980013,0.002984285,4.980424404,9.4875,16,18.975,32,,,,,,,,,,,
Distributed,FALSE,242,6,0.5,80,2.873966942,0.001199913,0.003989458,4.745510101,9.19375,13,18.3875,26,,,,,,,,,,,
Distributed,FALSE,251.5,6,0.5,80,2.675944334,0.001212126,0.003010511,5.037530184,8.9125,14,17.825,28,,,,,,,,,,,
Distributed,FALSE,246.5,6,0.5,80,2.784989858,0.001275847,0.003987789,5.219331503,9.08125,15.5,18.1625,31,,,,,,,,,,,
Distributed,FALSE,238.5,6,0.5,80,2.953878407,0.001356846,0.003992319,6.086636543,9.30625,12,18.6125,24,,,,,,,,,,,
Distributed,FALSE,249,6,0.5,80,2.883534137,0.001011715,0.015935183,5.113305092,9.475,21,18.95,42,,,,,,,,,,,
Distributed,FALSE,241,6,0.5,80,2.730290456,0.000848088,0.002963066,4.770739079,8.725,14,17.45,28,,,,,,,,,,,
Distributed,FALSE,236,6,0.5,80,3.044491525,0.001036443,0.005985022,4.704709291,9.48125,17,18.9625,34,,,,,,,,,,,
Distributed,FALSE,236,6,0.5,80,3.122881356,0.001076792,0.003003359,5.107676744,9.7125,21,19.425,42,,,,,,,,,,,
CBS,FALSE,131.5,6,0.5,80,5.258555133,0.137657274,3.817579985,14.81429315,9.14375,14.5,18.2875,29,,,,,,,,,,,
CBS,FALSE,125,6,0.5,80,5.288,0.093912076,1.609775782,11.17474866,8.7625,12,17.525,24,,,,,,,,,,,
CBS,FALSE,131,6,0.5,80,5.160305344,0.04529448,1.522413254,7.715601921,8.95,12.5,17.9,25,,,,,,,,,,,
CBS,FALSE,131.5,6,0.5,80,4.935361217,0.006390613,0.035868883,4.409972668,8.6125,12,17.225,24,,,,,,,,,,,
CBS,FALSE,122.5,6,0.5,80,5.073469388,0.017104489,0.305217743,5.334212542,8.26875,12,16.5375,24,,,,,,,,,,,
CBS,FALSE,132.5,6,0.5,80,5.105660377,0.02673653,0.514965057,7.031142473,8.95625,12,17.9125,24,,,,,,,,,,,
CBS,FALSE,133.5,6,0.5,81,5.205992509,0.04484831,1.455196142,8.682914734,9.080246914,12.5,18.16049383,25,,,,,,,,,,,
CBS,FALSE,123,6,0.5,80,5.304878049,0.046091514,1.37795186,7.589790821,8.65625,12,17.3125,24,,,,,,,,,,,
CBS,FALSE,127.5,6,0.5,80,5.121568627,0.028109718,1.292103052,6.24059391,8.6625,12,17.325,24,,,,,,,,,,,
CBS,FALSE,128,6,0.5,80,5.14453125,0.066418644,2.154894829,9.130233526,8.73125,13,17.4625,26,,,,,,,,,,,
CBS,FALSE,128,6,0.5,80,5.14453125,0.051805627,1.750837803,7.807142735,8.73125,12,17.4625,24,,,,,,,,,,,
CBS,FALSE,134.5,6,0.5,80,5.096654275,0.017762107,0.356870651,5.537972689,9.06875,12,18.1375,24,,,,,,,,,,,
CBS,FALSE,137.5,6,0.5,81,5.112727273,0.034931657,1.782087803,6.709491968,9.179012346,12,18.35802469,24,,,,,,,,,,,
CBS,FALSE,133.5,6,0.5,80,5.112359551,0.035383567,1.383338928,7.05482626,9.03125,13,18.0625,26,,,,,,,,,,,
CBS,FALSE,126.5,6,0.5,80,5.312252964,0.011625783,0.092776775,5.037053108,8.9,12.5,17.8,25,,,,,,,,,,,
CBS,FALSE,131,6,0.5,80,5.179389313,0.024409617,0.404948711,6.30605197,8.98125,12.5,17.9625,25,,,,,,,,,,,
CBS,FALSE,127.5,6,0.5,80,5.188235294,0.090545786,4.132575989,11.22861266,8.76875,13,17.5375,26,,,,,,,,,,,
CBS,FALSE,127.5,6,0.5,80,5.184313725,0.076287743,2.862346411,9.763437271,8.7625,12.5,17.525,25,,,,,,,,,,,
CBS,FALSE,137.5,6,0.5,80,5.029090909,0.022989919,1.014164686,6.247146606,9.14375,12,18.2875,24,,,,,,,,,,,
CBS,FALSE,128,6,0.5,81,5.20703125,0.04485863,1.227594137,7.526566982,8.728395062,13,17.45679012,26,,,,,,,,,,,
CBS,FALSE,128,6,0.5,80,5.046875,0.013954919,0.157972097,5.425287008,8.575,13,17.15,26,,,,,,,,,,,
CBS,FALSE,125.5,6,0.5,80,5.306772908,0.413252077,28.10970783,34.69489121,8.825,13,17.65,26,,,,,,,,,,,
CBS,FALSE,129.5,6,0.5,80,5.158301158,0.033812675,0.852238417,6.694071293,8.85,12,17.7,24,,,,,,,,,,,
CBS,FALSE,130.5,6,0.5,80,5.340996169,0.041009655,1.885336399,6.942212343,9.2125,12,18.425,24,,,,,,,,,,,
CBS,FALSE,124.5,6,0.5,80,5.228915663,0.095796972,2.322180033,11.5235126,8.6375,12.5,17.275,25,,,,,,,,,,,
CBS,FALSE,123.5,6,0.5,80,5.085020243,0.04631723,3.129392862,7.948013544,8.35,12,16.7,24,,,,,,,,,,,
CBS,FALSE,133.5,6,0.5,80,5.146067416,0.031490901,0.676230431,6.34987545,9.0875,13,18.175,26,,,,,,,,,,,
CBS,FALSE,126,6,0.5,81,5.242063492,0.068684035,3.486458063,9.280035734,8.654320988,12,17.30864198,24,,,,,,,,,,,
CBS,FALSE,128.5,6,0.5,81,5.105058366,0.017213514,0.132434607,5.384806156,8.598765432,12,17.19753086,24,,,,,,,,,,,
CBS,FALSE,132.5,6,0.5,80,5.094339623,0.015799654,0.323785543,5.591130018,8.9375,12,17.875,24,,,,,,,,,,,
Prioritized,FALSE,131.5,6,0.5,80,4.980988593,0.017274557,0.077764034,5.689515591,8.6875,13.5,17.375,27,,Spawn cd = 9,,,,,,,,,
Prioritized,FALSE,134.5,6,0.5,80,4.955390335,0.024117076,0.090757847,6.570243359,8.83125,13,17.6625,26,,,,,,,,,,,
Prioritized,FALSE,133.5,6,0.5,80,5.138576779,0.026727721,0.122684956,7.219994783,9.075,12.5,18.15,25,,,,,,,,,,,
Prioritized,FALSE,138,6,0.5,80,5.155797101,0.023080432,0.059839249,6.846257925,9.39375,13,18.7875,26,,,,,,,,,,,
Prioritized,FALSE,130,6,0.5,80,4.9,0.01877239,0.370046616,5.591731787,8.4625,12,16.925,24,,,,,,,,,,,
Prioritized,FALSE,131,6,0.5,80,5.133587786,0.016583399,0.057854176,6.078648329,8.90625,13,17.8125,26,,,,,,,,,,,
Prioritized,FALSE,134.5,6,0.5,80,4.996282528,0.017255491,0.141615152,5.684032679,8.9,13,17.8,26,,,,,,,,,,,
Prioritized,FALSE,132,6,0.5,80,5.106060606,0.020708009,0.089760303,5.738299608,8.925,12.5,17.85,25,,,,,,,,,,,
Prioritized,FALSE,135.5,6,0.5,80,4.863468635,0.014651733,0.048866749,5.2985394,8.7375,12,17.475,24,,,,,,,,,,,
Prioritized,FALSE,130.5,6,0.5,80,5.114942529,0.018222632,0.096881866,5.677164793,8.84375,12.5,17.6875,25,,,,,,,,,,,
Prioritized,FALSE,128,6,0.5,80,5.11328125,0.018334259,0.089757919,7.046516657,8.68125,12,17.3625,24,,,,,,,,,,,
Prioritized,FALSE,132,6,0.5,80,5.007575758,0.019879597,0.09670949,6.468677044,8.7625,13,17.525,26,,,,,,,,,,,
Prioritized,FALSE,129.5,6,0.5,80,4.833976834,0.015780334,0.066818714,6.231583118,8.325,12,16.65,24,,,,,,,,,,,
Prioritized,FALSE,127.5,6,0.5,80,5.211764706,0.016363115,0.058874607,6.126384735,8.80625,12,17.6125,24,,,,,,,,,,,
Prioritized,FALSE,128.5,6,0.5,81,5.276264591,0.018623134,0.145715714,5.69705224,8.87037037,13,17.74074074,26,,,,,,,,,,,
Prioritized,FALSE,127.5,6,0.5,80,5.082352941,0.014394878,0.072804451,5.408544779,8.6,12.5,17.2,25,,,,,,,,,,,
Prioritized,FALSE,124,6,0.5,80,5.028225806,0.014791403,0.063829184,5.345508337,8.29375,13,16.5875,26,,,,,,,,,,,
Prioritized,FALSE,122,6,0.5,80,5.086065574,0.013664645,0.044089317,5.456460714,8.25625,12,16.5125,24,,,,,,,,,,,
Prioritized,FALSE,129,6,0.5,80,5.015503876,0.015314964,0.07180953,5.461299419,8.5875,13,17.175,26,,,,,,,,,,,
Prioritized,FALSE,125,6,0.5,80,5.168,0.019844077,0.216439724,5.713447332,8.575,13,17.15,26,,,,,,,,,,,
Prioritized,FALSE,134,6,0.5,80,5.223880597,0.019846345,0.145746708,5.778296709,9.25,13,18.5,26,,,,,,,,,,,
Prioritized,FALSE,124.5,6,0.5,80,5.112449799,0.018753849,0.087717533,5.884489059,8.45625,13,16.9125,26,,,,,,,,,,,
Prioritized,FALSE,130,6,0.5,80,5.084615385,0.023805322,0.082778692,7.02108717,8.7625,12,17.525,24,,,,,,,,,,,
Prioritized,FALSE,135,6,0.5,80,5.07037037,0.020474059,0.129668236,6.92416048,9.05625,13,18.1125,26,,,,,,,,,,,
Prioritized,FALSE,129,6,0.5,80,4.980620155,0.019085153,0.112696171,7.113806486,8.53125,13,17.0625,26,,,,,,,,,,,
Prioritized,FALSE,130.5,6,0.5,80,5.14559387,0.016761768,0.059814692,5.635467768,8.89375,12,17.7875,24,,,,,,,,,,,
Prioritized,FALSE,133.5,6,0.5,80,4.913857678,0.017394184,0.06287384,5.834654331,8.7,12.5,17.4,25,,,,,,,,,,,
Prioritized,FALSE,132,6,0.5,80,5.143939394,0.019234724,0.356991291,5.946903944,8.9875,13.5,17.975,27,,,,,,,,,,,
Prioritized,FALSE,126.5,6,0.5,80,5.003952569,0.016747405,0.151612759,5.567864418,8.4125,12,16.825,24,,,,,,,,,,,
Prioritized,FALSE,127,6,0.5,80,5.066929134,0.025280982,0.091756105,6.35671854,8.54375,12,17.0875,24,,,,,,,,,,,
Distributed,FALSE,344,6,0.5,80,1.848837209,0.000641275,0.007793427,4.347184658,8.45,12,16.9,24,,,,,,,,,,,
Distributed,FALSE,335,6,0.5,80,1.982089552,0.000668335,0.003003359,4.72286129,8.8,14.5,17.6,29,,,,,,,,,,,
Distributed,FALSE,372,6,0.5,80,1.744623656,0.000615421,0.001996994,4.554450512,8.6125,12,17.225,24,,,,,,,,,,,
Distributed,FALSE,360.5,6,0.5,80,1.865464632,0.000634845,0.002010107,4.542632103,8.90625,12,17.8125,24,,,,,,,,,,,
Distributed,FALSE,357.5,6,0.5,80,1.92027972,0.000884678,0.004040003,5.011660576,9.08125,12,18.1625,24,,,,,,,,,,,
Distributed,FALSE,338,6,0.5,80,2,0.000652541,0.001992464,4.896091938,8.95,13,17.9,26,,,,,,,,,,,
Distributed,FALSE,356,6,0.5,81,1.882022472,0.000732838,0.053368568,4.526542187,8.771604938,12.5,17.54320988,25,,,,,,,,,,,
Distributed,FALSE,355.5,6,0.5,80,1.901547117,0.000637055,0.001994371,4.498082399,8.95,12,17.9,24,,,,,,,,,,,
Distributed,FALSE,361,6,0.5,80,1.889196676,0.00082972,0.003002882,4.821238756,9.025,14,18.05,28,,,,,,,,,,,
Distributed,FALSE,355.5,6,0.5,80,1.900140647,0.000638359,0.002001047,4.478645086,8.94375,12.5,17.8875,25,,,,,,,,,,,
Distributed,FALSE,355.5,6,0.5,80,1.841068917,0.000656404,0.002993107,4.492957354,8.68125,12,17.3625,24,,,,,,,,,,,
Distributed,FALSE,344,6,0.5,81,1.941860465,0.000702991,0.004030704,4.415786028,8.74691358,13,17.49382716,26,,,,,,,,,,,
Distributed,FALSE,345,6,0.5,81,2.084057971,0.000695375,0.002011299,4.45484066,9.37654321,12,18.75308642,24,,,,,,,,,,,
Distributed,FALSE,355.5,6,0.5,80,1.919831224,0.000651806,0.002997398,4.433785677,9.03125,12.5,18.0625,25,,,,,,,,,,,
Distributed,FALSE,369.5,6,0.5,80,1.742895805,0.000612982,0.002961397,4.610736132,8.55,12.5,17.1,25,,,,,,,,,,,
Distributed,FALSE,346,6,0.5,81,1.901734104,0.000659889,0.002006531,4.555394173,8.62345679,14,17.24691358,28,,,,,,,,,,,
Distributed,FALSE,337,6,0.5,80,1.921364985,0.000651376,0.001997948,4.676535606,8.59375,12,17.1875,24,,,,,,,,,,,
Distributed,FALSE,340,6,0.5,80,1.966176471,0.000647059,0.002991676,4.437448025,8.85625,14,17.7125,28,,,,,,,,,,,
Distributed,FALSE,349.5,6,0.5,80,1.965665236,0.000955911,0.002009869,5.106229305,9.0875,12.5,18.175,25,,,,,,,,,,,
Distributed,FALSE,360,6,0.5,81,1.686111111,0.000745805,0.00299716,4.959247112,7.99382716,12,15.98765432,24,,,,,,,,,,,
Distributed,FALSE,341,6,0.5,80,1.983870968,0.000681629,0.002007484,4.664293528,8.95625,12,17.9125,24,,,,,,,,,,,
Distributed,FALSE,326,6,0.5,80,2.050613497,0.000668749,0.002007246,4.508715391,8.85625,12,17.7125,24,,,,,,,,,,,
Distributed,FALSE,341.5,6,0.5,80,1.920937042,0.000643855,0.002062082,4.425237417,8.7,12.5,17.4,25,,,,,,,,,,,
Distributed,FALSE,347.5,6,0.5,80,1.834532374,0.000862919,0.007980108,4.636776209,8.46875,13,16.9375,26,,,,,,,,,,,
Distributed,FALSE,338.5,6,0.5,80,1.955686854,0.000754637,0.002031803,4.878506422,8.775,12.5,17.55,25,,,,,,,,,,,
Distributed,FALSE,370,6,0.5,80,1.758108108,0.000591532,0.002027035,4.38380146,8.63125,16,17.2625,32,,,,,,,,,,,
Distributed,FALSE,346,6,0.5,80,1.981213873,0.000662286,0.002064943,4.573271513,9.06875,12.5,18.1375,25,,,,,,,,,,,
Distributed,FALSE,350.5,6,0.5,80,1.845934379,0.000650152,0.002035856,4.537277937,8.5875,13,17.175,26,,,,,,,,,,,
Distributed,FALSE,352.5,6,0.5,80,1.858156028,0.000632521,0.002026558,4.509738207,8.6875,12.5,17.375,25,,,,,,,,,,,
Distributed,FALSE,354,6,0.5,80,1.963276836,0.000689518,0.002993107,4.684953451,9.1875,16,18.375,32,,,,,,,,,,,
CBS,FALSE,126.5,6,0.5,80,5.201581028,0.046336691,0.942799091,7.478697777,8.725,13,17.45,26,,,,,,,,,,,
CBS,FALSE,127.5,6,0.5,80,5.058823529,0.008966749,0.058811426,4.967303514,8.5625,12,17.125,24,,,,,,,,,,,
CBS,FALSE,127.5,6,0.5,80,5.141176471,0.088263222,5.272424936,10.86663604,8.69375,12,17.3875,24,,,,,,,,,,,
CBS,FALSE,130.5,6,0.5,80,5.176245211,0.260726557,18.65175438,24.36176133,8.94375,12.5,17.8875,25,,,,,,,,,,,
CBS,FALSE,135,6,0.5,80,4.933333333,0.036585854,1.902617216,6.661961555,8.825,12,17.65,24,,,,,,,,,,,
CBS,FALSE,123,6,0.5,80,5.223577236,0.410536779,29.17940545,35.37052536,8.53125,13,17.0625,26,,,,,,,,,,,
CBS,FALSE,136.5,6,0.5,81,5.179487179,0.048245175,1.058909416,7.542673111,9.228395062,12.5,18.45679012,25,,,,,,,,,,,
CBS,FALSE,134,6,0.5,80,5.03358209,0.049757424,1.233613729,7.656582117,8.93125,14,17.8625,28,,,,,,,,,,,
CBS,FALSE,124,6,0.5,80,5.205645161,0.116749254,5.64543438,13.10360789,8.56875,12,17.1375,24,,,,,,,,,,,
CBS,FALSE,133.5,6,0.5,80,4.981273408,0.01745754,0.326520443,5.176836729,8.8125,12.5,17.625,25,,,,,,,,,,,
CBS,FALSE,134,6,0.5,80,5.085820896,0.183032652,12.54281878,18.20291162,9.01875,12.5,18.0375,25,,,,,,,,,,,
CBS,FALSE,132.5,6,0.5,80,5.083018868,0.062670459,2.179870129,8.815331936,8.91875,12,17.8375,24,,,,,,,,,,,
CBS,FALSE,135,6,0.5,80,5.111111111,0.054298159,1.385239363,8.069014788,9.125,13,18.25,26,,,,,,,,,,,
CBS,FALSE,138,6,0.5,80,4.963768116,0.024728085,1.01753974,5.981485605,9.0625,13,18.125,26,,,,,,,,,,,
CBS,FALSE,136,6,0.5,80,4.981617647,0.036180063,1.089615345,7.075302839,8.96875,12.5,17.9375,25,,,,,,,,,,,
CBS,FALSE,130,6,0.5,80,5.246153846,0.069118716,3.378440619,9.361505747,9.025,13.5,18.05,27,,,,,,,,,,,
CBS,FALSE,124.5,6,0.5,81,5.076305221,0.07233401,4.675106764,9.714499712,8.302469136,12.5,16.60493827,25,,,,,,,,,,,
CBS,FALSE,127,6,0.5,80,5.165354331,0.029334335,1.266353369,6.792446613,8.7,12,17.4,24,,,,,,,,,,,
CBS,FALSE,129,6,0.5,80,5.089147287,0.070233385,3.282096386,9.294497252,8.70625,13,17.4125,26,,,,,,,,,,,
CBS,FALSE,136,6,0.5,80,5.132352941,0.010993258,0.251331568,5.034009457,9.225,12,18.45,24,,,,,,,,,,,
CBS,FALSE,132,6,0.5,80,4.90530303,0.035701033,1.656565905,6.60444355,8.59375,12.5,17.1875,25,,,,,,,,,,,
CBS,FALSE,133,6,0.5,80,4.954887218,0.036051296,1.665956259,7.165113926,8.7375,12,17.475,24,,,,,,,,,,,
CBS,FALSE,133.5,6,0.5,80,5.02247191,0.016400685,0.421984196,5.440576553,8.88125,12,17.7625,24,,,,,,,,,,,
CBS,FALSE,130.5,6,0.5,81,5.042145594,0.029603276,1.48439312,6.334780455,8.62345679,12,17.24691358,24,,,,,,,,,,,
CBS,FALSE,124.5,6,0.5,80,5.140562249,0.021947967,0.937491417,5.488846302,8.5,13,17,26,,,,,,,,,,,
CBS,FALSE,127,6,0.5,80,5.133858268,0.014913741,0.145848751,5.285210371,8.65,12.5,17.3,25,,,,,,,,,,,
CBS,FALSE,134,6,0.5,81,5.320895522,0.108135114,3.604189396,11.94659281,9.302469136,12.5,18.60493827,25,,,,,,,,,,,
CBS,FALSE,130.5,6,0.5,80,5.122605364,0.075693938,2.804127216,9.581726551,8.85625,13,17.7125,26,,,,,,,,,,,
CBS,FALSE,133.5,6,0.5,80,4.921348315,0.012883428,0.175498247,4.910573006,8.7125,12,17.425,24,,,,,,,,,,,
CBS,FALSE,129,6,0.5,80,5.050387597,0.032988499,1.150870085,6.565865755,8.64375,12,17.2875,24,,,,,,,,,,,
CBS,FALSE,128.5,6,0.5,80,5.171206226,0.012470497,0.138888597,5.405204058,8.80625,13,17.6125,26,,,,,,,,,,,
Prioritized,FALSE,84,6,0.5,50,5.142857143,0.012382736,0.061834812,4.643569946,9.14,12,18.28,24,,Total AC = 50,,,,,,,,,
Prioritized,FALSE,82.5,6,0.5,50,5.187878788,0.012526618,0.063824177,4.755424738,9.06,13,18.12,26,,,,,,,,,,,
Prioritized,FALSE,85,6,0.5,50,4.994117647,0.01086081,0.063872814,4.703006983,8.99,12,17.98,24,,,,,,,,,,,
Prioritized,FALSE,84,6,0.5,50,5.113095238,0.015976273,0.06981349,5.330765009,9.09,12,18.18,24,,,,,,,,,,,
Prioritized,FALSE,81,6,0.5,51,4.895061728,0.01458704,0.141624451,5.744517326,8.274509804,12,16.54901961,24,,,,,,,,,,,
Prioritized,FALSE,74.5,6,0.5,50,5.11409396,0.008861221,0.042858839,4.812865019,8.12,12,16.24,24,,,,,,,,,,,
Prioritized,FALSE,83.5,6,0.5,50,5.233532934,0.011728067,0.04587698,4.856249571,9.24,13,18.48,26,,,,,,,,,,,
Prioritized,FALSE,81.5,6,0.5,50,4.766871166,0.013082962,0.033909082,5.134900808,8.27,12,16.54,24,,,,,,,,,,,
Prioritized,FALSE,83.5,6,0.5,50,4.97005988,0.015438372,0.037902594,5.857446909,8.8,12,17.6,24,,,,,,,,,,,
Prioritized,FALSE,85.5,6,0.5,50,5.099415205,0.016036048,0.040890455,6.059868813,9.22,12,18.44,24,,,,,,,,,,,
Prioritized,FALSE,80.5,6,0.5,50,4.98757764,0.014907531,0.058843136,6.051347971,8.53,12,17.06,24,,,,,,,,,,,
Prioritized,FALSE,87,6,0.5,51,5.16091954,0.01633782,0.066808462,5.768844366,9.303921569,14,18.60784314,28,,,,,,,,,,,
Prioritized,FALSE,81,6,0.5,50,5.037037037,0.016518849,0.167563677,6.219624281,8.66,13,17.32,26,,,,,,,,,,,
Prioritized,FALSE,79.5,6,0.5,50,5.169811321,0.016905489,0.496282101,5.363020897,8.72,12,17.44,24,,,,,,,,,,,
Prioritized,FALSE,81.5,6,0.5,50,5.079754601,0.009419643,0.023935795,4.599268198,8.78,12,17.56,24,,,,,,,,,,,
Prioritized,FALSE,78,6,0.5,50,5.012820513,0.008533253,0.025895357,4.526866674,8.32,13,16.64,26,,,,,,,,,,,
Prioritized,FALSE,82.5,6,0.5,50,5.145454545,0.012305889,0.058841944,4.738194704,8.99,13,17.98,26,,,,,,,,,,,
Prioritized,FALSE,84.5,6,0.5,50,4.946745562,0.011342343,0.06984067,4.875272274,8.86,12,17.72,24,,,,,,,,,,,
Prioritized,FALSE,86,6,0.5,50,4.86627907,0.010401006,0.053855419,4.685727835,8.87,12.5,17.74,25,,,,,,,,,,,
Prioritized,FALSE,81,6,0.5,50,5.172839506,0.011991019,0.037529469,4.612624168,8.88,12,17.76,24,,,,,,,,,,,
Prioritized,FALSE,82,6,0.5,50,5.054878049,0.010654235,0.034906626,4.583908319,8.79,13,17.58,26,,,,,,,,,,,
Prioritized,FALSE,86,6,0.5,50,4.918604651,0.011377697,0.076795101,4.702641249,8.96,13,17.92,26,,,,,,,,,,,
Prioritized,FALSE,82.5,6,0.5,50,4.963636364,0.009579943,0.019947767,4.581262112,8.69,12,17.38,24,,,,,,,,,,,
Prioritized,FALSE,83.5,6,0.5,51,5.209580838,0.011601255,0.051860809,4.639014721,9.029411765,12,18.05882353,24,,,,,,,,,,,
Prioritized,FALSE,82.5,6,0.5,50,4.975757576,0.009060751,0.027924538,4.582438469,8.71,12,17.42,24,,,,,,,,,,,
Prioritized,FALSE,85.5,6,0.5,50,4.859649123,0.010606165,0.044907331,4.833221197,8.81,13,17.62,26,,,,,,,,,,,
Prioritized,FALSE,81,6,0.5,50,5.00617284,0.009714789,0.030922413,4.571797848,8.61,12,17.22,24,,,,,,,,,,,
Prioritized,FALSE,75.5,6,0.5,50,5.205298013,0.008993801,0.031914473,4.673988104,8.36,13,16.72,26,,,,,,,,,,,
Prioritized,FALSE,86,6,0.5,50,5.220930233,0.014775918,0.07625556,4.970530987,9.48,13,18.96,26,,,,,,,,,,,
Prioritized,FALSE,82,6,0.5,50,4.920731707,0.008536394,0.032928705,4.556593895,8.57,12,17.14,24,,,,,,,,,,,
